,bld1,bld2,bld3,bld4,bld5,bld6,bld7,bld8,bld9,bld10,date,ist,segmentid
128,5.36536,5.207893,5.448913,5.58001,5.923826,6.331526,6.626672,6.815304,6.888587,6.891931,4.0,7.22,296.0
129,6.892064,6.777152,6.553601,6.312134,6.129266,6.009362,6.168882,6.401914,6.801051,6.828998,4.0,7.22,296.0
130,6.886631,7.047108,7.348107,7.767397,8.203443,8.707241,8.992794,8.949595,8.945689,9.180566,4.0,9.21,296.0
131,9.152187,9.283472,9.293815,10.338969,9.994211,10.918741,10.930501,10.97821,11.059309,11.115921,4.0,10.66,296.0
132,11.118632,11.087931,11.083063,11.056122,11.022734,10.992471,10.92877,10.865482,10.544592,10.274919,4.0,9.99,296.0
133,10.257345,10.085852,9.769454,9.287193,8.665643,8.103949,7.407086,7.061416,6.864479,6.85309,4.0,7.33,296.0
134,7.079881,7.212878,7.224046,7.275262,7.237198,7.131373,7.065073,7.061133,7.016261,6.957439,4.0,7.16,296.0
135,6.955795,7.0655,7.240162,7.411136,7.434562,7.33502,7.16993,7.053307,6.883848,6.7654,4.0,6.83,296.0
136,6.656207,6.593977,6.591661,6.696922,6.916807,7.215142,7.455141,7.64234,7.769365,7.945886,4.0,8.16,296.0
137,8.069406,8.131457,8.140758,8.143656,8.097635,7.930519,7.870067,7.80969,7.760272,7.806549,4.0,7.88,296.0
138,7.814855,7.771469,7.712842,7.603297,7.539561,7.652529,7.666293,7.669491,7.672798,7.675996,4.0,7.66,296.0
139,7.623763,7.564608,7.560948,7.516706,7.458739,7.457005,7.460338,7.416937,7.41546,7.418878,4.0,7.38,296.0
140,7.367199,7.316665,7.212149,7.149779,7.042985,6.982694,6.934758,6.878957,6.830474,6.774032,4.0,6.72,296.0
141,6.724524,6.668005,6.461505,6.285603,6.231439,6.175716,6.17427,6.278099,6.348163,6.302693,4.0,6.22,296.0
142,6.255135,6.199189,6.198164,6.202069,6.206106,6.164703,6.054759,5.946675,5.893062,5.892934,4.0,5.77,296.0
143,5.841565,5.840686,5.798542,5.798521,5.74833,5.746288,5.705241,5.75035,5.758669,5.716727,5.0,5.61,296.0
0,8.1,7.508918,7.591496,7.4782,7.02241,6.580876,6.124888,5.67837,5.332261,5.112682,0.0,5.16,299.0
1,5.043854,4.977791,4.759396,4.74719,4.656344,4.423958,4.622247,4.683829,4.794859,4.964232,0.0,5.61,299.0
2,5.497293,5.809469,6.077039,6.484696,7.02896,7.432458,7.793495,7.999875,7.737135,7.832663,0.0,8.21,299.0
3,8.160134,8.407746,8.628033,8.577395,8.548878,8.455647,8.425168,8.390339,8.388096,8.329401,0.0,8.44,299.0
4,8.327636,8.326326,8.22918,8.171864,8.170039,8.169115,8.231436,8.290869,8.354519,8.375243,0.0,8.44,299.0
5,8.314888,8.313229,8.288583,8.309842,8.309279,8.243756,8.18066,8.113672,7.939956,7.728615,0.0,7.77,299.0
6,7.533394,7.383992,7.204405,7.041562,6.925744,6.830294,6.785891,6.758724,6.755344,6.818796,0.0,7.1,299.0
7,6.770537,6.636112,6.556948,6.306992,5.906901,5.503643,5.203944,5.004559,4.859601,4.787262,0.0,5.22,299.0
8,4.71056,4.509659,4.4278,4.293393,4.145637,4.074285,4.270014,4.749492,5.296093,5.774612,0.0,6.44,299.0
9,6.319196,6.730734,7.140638,7.416466,7.49735,7.566582,7.767959,7.847751,7.724388,7.725188,0.0,7.88,299.0
10,7.663426,7.602917,7.608118,7.672973,7.684226,7.624371,7.563286,7.503613,7.375965,7.307111,0.0,7.44,299.0
11,7.191713,7.242564,7.258113,7.318587,7.387609,7.468457,7.593198,7.741548,7.82341,7.943851,0.0,8.05,299.0
12,7.963006,7.90321,7.907775,7.912843,7.868671,7.860674,7.865489,7.805427,7.810384,7.86244,0.0,7.94,299.0
13,7.885555,7.937213,8.068385,8.154308,8.221427,8.182911,8.126943,8.110323,8.011621,7.891724,0.0,7.83,299.0
14,7.772531,7.628947,7.569217,7.514355,7.455395,7.338027,7.28314,7.241944,7.267636,7.236689,0.0,7.16,299.0
15,7.119991,7.038912,6.921631,6.863137,6.811119,6.729879,6.734227,6.740395,6.683342,6.59887,0.0,6.49,299.0
16,6.510778,6.42724,6.343138,6.287447,6.174028,6.122265,5.945966,5.832137,5.774843,5.780534,0.0,5.72,299.0
17,5.787306,5.767865,5.657542,5.626426,5.632186,5.774503,6.143669,6.886203,7.368651,7.885384,0.0,8.1,299.0
18,8.342038,8.526319,8.896739,9.22007,9.422481,9.743277,9.809399,9.602555,9.481701,9.38584,0.0,9.05,299.0
19,9.319748,9.149535,8.976807,8.767363,8.637579,8.353043,8.028253,7.728525,7.352199,7.083472,0.0,6.55,299.0
20,6.812875,6.541878,6.307916,5.983209,5.712136,5.492132,5.282987,5.114069,4.961779,4.812758,0.0,4.44,299.0
21,4.742562,4.538324,4.319412,4.113143,4.183054,4.421832,4.896554,5.59231,5.99903,6.3859,0.0,6.33,299.0
22,6.734806,7.075467,7.360808,7.584359,7.54037,8.709923,8.649981,8.536219,8.313539,7.978422,0.0,6.99,299.0
23,7.429764,7.034341,6.644844,6.560057,6.255361,5.564552,5.150114,4.886848,5.103842,5.51405,0.0,5.99,299.0
24,6.371035,7.093174,7.556233,8.124143,8.573942,9.147021,9.191646,8.869949,8.747683,8.62999,0.0,8.05,299.0
25,8.390074,7.999557,7.721208,7.698314,7.85825,8.145201,8.390814,8.885554,9.3425,9.678706,0.0,9.55,299.0
26,9.891207,9.776505,9.830626,9.585736,9.361964,9.375877,9.103216,8.429561,8.223414,7.77926,0.0,7.1,299.0
27,7.289944,6.837791,6.380273,5.995196,5.771256,5.521199,5.252225,4.852806,4.511159,4.311444,0.0,4.16,299.0
28,4.320297,4.517997,4.954387,5.653657,6.020747,6.475662,6.721616,6.782728,6.960925,7.197953,1.0,7.22,299.0
29,7.534066,7.824988,7.894657,7.95481,7.953378,8.070159,8.162031,8.344679,8.58639,8.896255,1.0,8.88,299.0
30,9.154819,9.391187,9.613777,9.619635,9.592405,9.576749,9.388645,9.320407,9.153481,8.943001,1.0,8.55,299.0
31,8.687694,8.330088,8.11346,8.022139,7.853748,7.783297,7.61133,7.442476,7.391945,7.197788,1.0,6.94,299.0
32,6.941099,6.589121,6.231942,5.884512,5.560094,5.281853,5.065707,4.866195,4.651813,4.566179,1.0,4.66,299.0
33,4.49377,4.538028,4.649109,4.836369,5.15509,5.372759,5.382728,5.205832,5.112464,4.987125,1.0,5.11,299.0
34,4.960994,5.019007,5.200404,5.458896,5.718327,5.927333,6.000155,6.04636,6.299007,6.639631,1.0,6.83,299.0
35,7.022081,7.429589,7.643997,7.642639,7.639534,7.69844,7.829646,7.964452,7.968786,7.767895,1.0,7.6,299.0
36,7.363692,6.955737,6.476949,6.063523,5.920242,5.512185,5.233371,5.160121,5.230474,5.30016,1.0,5.61,299.0
37,5.503572,6.039178,6.515479,6.922014,7.327425,7.598897,7.740443,7.745479,7.680539,7.614811,1.0,7.55,299.0
38,7.544407,7.484243,7.29313,7.03116,6.82677,6.565338,6.362032,6.166109,5.972712,5.834475,1.0,5.94,299.0
39,5.649882,5.447627,5.309523,5.247131,5.118915,5.057423,5.048367,4.987745,4.924939,4.864825,1.0,5.05,299.0
40,4.853643,4.80535,4.746112,4.684427,4.671578,4.612027,4.566564,4.553416,4.50894,4.497979,1.0,4.72,299.0
41,4.454703,4.332713,4.301248,4.258039,4.1333,4.075315,4.101115,4.124603,4.189888,4.299597,1.0,4.61,299.0
42,4.574595,4.970807,5.31098,5.607813,5.736855,5.888792,6.015364,6.045231,6.107135,6.173782,1.0,6.27,299.0
43,6.235231,6.396089,6.520747,6.671751,6.798426,6.921465,7.108768,7.261311,7.354614,7.327721,1.0,7.38,299.0
44,7.478303,7.688878,7.903859,8.116667,8.270712,8.39429,8.518376,8.579692,8.641458,8.698932,1.0,8.71,299.0
45,8.871896,9.138726,9.481302,9.659406,9.724784,9.840262,10.037282,10.274789,10.621742,10.810288,1.0,10.93,299.0
46,11.227738,11.809303,11.923247,12.245447,12.781499,13.219572,13.79207,14.175476,14.31195,14.311384,1.0,14.1,299.0
47,14.334235,14.092521,13.682126,13.247054,12.874883,12.472911,12.035027,11.626592,11.238519,10.806321,1.0,10.38,299.0
48,10.497847,10.104804,9.707851,9.249953,8.754926,8.295386,7.827871,7.193704,6.808761,6.57079,1.0,6.27,299.0
49,6.358354,6.316949,6.414038,6.313093,6.25201,6.140858,5.980598,5.827423,5.827261,6.041121,1.0,6.11,299.0
50,6.227377,7.510647,7.76397,8.045316,7.995539,8.049588,8.158073,8.375748,8.706585,9.092654,1.0,9.33,299.0
51,9.441604,9.695277,9.55374,9.43965,9.265279,8.977784,8.59497,8.290861,7.90625,7.403304,1.0,6.99,299.0
52,7.060111,6.720126,6.477032,6.149223,5.86385,5.530048,5.340905,5.076268,5.020855,5.079613,1.0,5.27,299.0
53,5.328718,5.72932,6.185087,6.314553,6.034896,5.764306,5.605039,5.498215,5.491934,5.44543,1.0,5.5,299.0
54,5.501411,5.552938,5.665051,5.893125,6.11533,6.232061,6.348897,6.562151,7.017206,7.691724,1.0,8.1,299.0
55,8.212211,8.630863,9.093278,9.394182,9.402716,9.789695,10.32684,10.857928,11.113056,11.268178,1.0,11.21,299.0
56,11.473228,11.779701,12.116555,12.307412,12.554016,12.651257,12.712979,12.717284,12.63126,12.631379,1.0,12.38,299.0
57,12.633451,12.573267,12.419332,12.303106,12.399937,12.431515,12.493634,12.559032,12.584697,12.491897,2.0,12.1,299.0
58,12.344171,12.182598,11.937742,11.623765,11.349122,11.056948,10.662859,10.2211,9.858423,9.68746,2.0,9.55,299.0
59,9.7086,9.850036,9.917537,9.847995,9.506807,8.93912,8.373135,7.856224,7.278429,6.838721,2.0,6.83,299.0
60,6.625113,6.56993,6.645017,6.660188,6.642073,6.753423,6.815072,6.828387,6.82672,6.772903,2.0,6.88,299.0
61,6.70474,6.638149,6.51591,6.307907,6.107511,6.027031,5.948135,5.944551,6.007547,6.069758,2.0,6.38,299.0
62,6.255206,6.269799,6.202736,6.133135,6.129707,6.12669,6.123673,6.055095,6.045818,6.10974,2.0,6.38,299.0
63,6.11141,6.108587,6.039282,6.032181,6.029337,6.093831,6.290286,6.357693,6.490192,6.025501,2.0,5.94,299.0
64,5.608246,5.402684,5.330115,5.603363,5.809298,5.948134,6.151595,6.357504,6.499669,6.567251,2.0,6.83,299.0
65,6.703355,6.839581,7.041567,7.435157,7.777636,8.172447,8.704176,8.940248,9.115903,9.397653,2.0,9.44,299.0
66,9.716301,10.1166,10.569919,11.157731,11.689683,12.342868,12.949483,13.47698,13.896836,14.277731,2.0,13.99,299.0
67,14.567547,14.547465,14.215134,14.119357,14.113867,13.996889,13.917685,13.736256,13.590012,13.344808,2.0,12.82,299.0
68,13.136224,12.927766,12.731933,12.554118,12.34556,12.291633,12.365148,12.365814,12.364074,12.362333,2.0,12.04,299.0
69,12.360593,12.31585,12.29691,12.294343,12.292762,12.250174,12.166525,12.059581,11.974401,11.951102,2.0,11.66,299.0
70,11.90969,11.845631,11.843316,11.842354,11.721052,11.595933,11.472043,11.383446,11.318088,11.315454,2.0,11.05,299.0
71,11.257306,11.192764,11.12965,11.102436,11.068507,11.006324,10.947888,10.915092,10.912312,10.91177,2.0,10.71,299.0
72,10.882888,10.766695,10.707356,10.554446,10.432796,10.368555,10.337739,10.250452,10.193621,10.131205,2.0,9.88,299.0
73,10.039886,9.975464,9.919051,9.857452,9.802151,9.720803,9.514603,9.452079,9.330087,9.235596,2.0,9.05,299.0
74,9.160818,9.082948,9.079798,9.08071,9.081622,9.066834,9.008841,8.955473,8.838829,8.724931,2.0,8.55,299.0
75,8.669554,8.623243,8.571267,8.570946,8.503596,8.414465,8.401197,8.345473,8.246116,8.191415,2.0,7.99,299.0
76,8.124684,8.082296,8.082121,8.084166,8.080118,7.973977,7.873259,7.755314,7.644033,7.535463,2.0,7.22,299.0
77,7.38192,7.320576,7.32157,7.381106,7.492055,7.498174,7.547397,7.550917,7.711139,8.140377,2.0,8.83,299.0
78,8.941283,9.412799,9.657706,9.879223,9.993646,10.123439,10.42212,10.286546,10.11743,9.787443,2.0,9.16,299.0
79,9.357226,9.054398,8.720497,8.438831,8.101785,7.760633,7.479514,7.199379,6.979645,6.835291,2.0,6.44,299.0
80,6.561891,6.276642,6.048651,5.840829,5.753297,5.59967,5.471595,5.368381,5.387595,5.554453,2.0,5.72,299.0
81,5.890728,6.441098,6.690509,6.589873,6.417163,6.254186,6.05692,5.789731,5.546724,5.398453,2.0,5.33,299.0
82,5.38992,5.366959,5.325941,5.341253,5.474166,5.649055,5.994661,6.36001,6.757669,7.109632,2.0,7.38,299.0
83,7.605745,8.129515,8.504841,8.848432,9.065712,9.305636,9.326272,9.239162,9.236154,9.236402,2.0,9.05,299.0
84,9.236649,9.236896,9.267129,9.293072,9.209011,9.151374,9.147973,9.083978,8.810999,8.356827,2.0,7.77,299.0
85,7.873442,7.683255,7.709896,7.855087,7.861564,7.883511,7.847637,7.763609,7.638639,7.550228,2.0,7.44,299.0
86,7.469868,7.323945,7.195575,7.044924,7.019333,6.995306,6.914279,6.787092,6.64099,6.572008,3.0,6.49,299.0
87,6.420414,6.23985,6.246627,6.18509,6.118739,5.88253,5.672176,5.413565,5.20183,5.005622,3.0,5.0,299.0
88,4.953685,4.977883,4.912493,4.847192,4.763583,4.696281,4.742346,4.802361,4.992442,5.299539,3.0,5.61,299.0
89,5.584675,5.67531,5.674883,5.544546,5.530553,5.527555,5.534528,5.469089,5.336513,5.144798,3.0,5.16,299.0
90,4.935806,4.736691,4.46935,4.259593,4.049672,4.095144,4.22299,4.354062,4.549947,4.75289,3.0,5.05,299.0
91,4.828538,4.694821,4.496589,4.288645,4.146629,4.009253,3.935326,3.931509,3.992743,3.926857,3.0,4.16,299.0
92,3.723657,3.235535,3.164386,3.160174,3.517051,4.074837,4.561465,4.865598,5.132572,5.428666,3.0,5.66,299.0
93,5.566753,5.442444,5.413412,5.314277,5.214353,5.15645,5.115714,5.149944,5.286965,5.573904,3.0,5.61,299.0
94,5.833758,6.033576,6.188491,6.17669,6.268215,6.43934,6.612276,6.72902,6.704599,7.245292,3.0,6.88,299.0
95,7.3132,7.585206,7.655565,7.755114,7.85974,8.010199,8.232824,8.545282,8.769076,8.882871,3.0,8.71,299.0
96,9.091995,9.315865,9.371751,9.471376,9.576002,9.738461,9.799422,9.844882,9.999506,10.157633,3.0,9.99,299.0
97,10.321503,10.382554,10.428013,10.481806,10.528099,10.68189,10.846516,11.001976,11.168602,11.27714,3.0,11.05,299.0
98,11.33419,11.434649,11.685939,11.656404,11.647696,11.541491,11.526948,11.56824,11.668776,11.826657,3.0,11.77,299.0
99,11.991284,12.100911,12.151372,12.149332,12.198957,12.299416,12.461875,12.514413,12.512463,12.50709,3.0,12.16,299.0
100,12.355052,12.336342,12.22097,12.104763,11.989389,11.928181,11.863385,11.753268,11.637894,11.522521,3.0,11.32,299.0
101,11.451979,11.396772,11.387231,11.482688,11.430484,11.318355,11.259903,11.094532,10.919158,10.79695,3.0,10.71,299.0
102,10.784241,10.678036,10.562662,10.501454,10.436657,10.372373,10.261167,10.200792,10.191251,9.984214,3.0,9.82,299.0
103,9.850506,9.633467,9.507091,9.550291,9.549008,9.341972,9.263262,9.196888,9.086682,8.769646,3.0,8.55,299.0
104,8.535103,8.614057,8.662595,8.559813,8.398607,8.224067,8.04586,7.882486,7.762945,7.693403,3.0,7.55,299.0
105,7.477699,7.3549,7.24145,7.126076,7.056534,7.04616,6.985787,6.92958,6.865039,6.807999,3.0,6.94,299.0
106,6.799201,6.738918,6.728543,6.677337,6.611797,6.501591,6.441216,6.477507,6.578965,6.580838,3.0,6.83,299.0
107,6.630552,6.63018,6.624806,6.768762,6.774058,6.869516,7.08414,7.405931,7.730467,7.848021,3.0,8.27,299.0
108,8.007646,8.071441,8.173733,8.276526,8.381152,8.586609,8.758237,8.661445,8.694658,8.794283,3.0,9.71,299.0
109,9.3674,10.028025,10.018595,9.969932,9.911268,9.705942,9.688963,9.591279,9.178289,8.831291,3.0,8.71,299.0
110,8.446795,8.11313,7.888965,7.611636,7.332973,7.310993,7.069313,6.731984,6.402487,6.220487,3.0,6.33,299.0
111,6.063657,5.850995,5.674498,5.661664,5.821686,6.131331,6.880659,7.451167,7.70001,7.971679,3.0,8.38,299.0
112,8.100019,7.956528,7.842863,7.835053,7.890367,7.796873,7.834873,7.895377,7.847716,7.699054,3.0,7.44,299.0
113,7.226065,7.185725,7.287915,7.397396,7.565564,7.681902,7.73824,7.698746,7.641082,7.590586,3.0,7.83,299.0
114,7.587755,7.488282,7.426429,7.366766,7.317269,7.259439,7.156777,7.048114,7.038448,7.039785,3.0,7.38,299.0
115,7.143808,7.308288,7.323795,7.478128,7.83846,8.183798,8.615133,8.614646,8.914308,9.148503,4.0,9.71,299.0
116,9.466982,9.807485,9.738164,9.476504,9.296839,8.831182,8.177522,7.711354,7.208548,6.919858,4.0,6.99,299.0
117,6.797024,6.645195,6.675527,6.636866,6.678201,6.941199,7.268368,7.717225,7.69355,7.589054,4.0,7.6,299.0
118,7.428226,7.214563,6.941901,6.771235,6.756569,6.858736,7.027927,7.242241,7.665239,8.153242,4.0,8.33,299.0
119,8.15959,7.903931,7.877262,7.924431,8.085765,8.259958,8.318441,8.424777,8.786274,8.925617,4.0,9.33,299.0
120,9.144951,9.466285,9.75729,9.928629,10.148653,10.274636,10.386807,10.442311,10.349651,10.393984,4.0,10.44,299.0
121,10.302325,9.623508,9.417333,9.30269,9.498331,9.563838,9.524344,9.520679,9.522016,9.469354,4.0,9.6,299.0
122,9.464689,9.667688,10.107375,10.083701,9.979205,9.872375,8.818735,8.497051,8.232389,8.401382,4.0,8.55,299.0
123,8.421089,8.418752,8.461491,8.563191,8.775056,8.89676,9.154625,9.229165,9.034705,8.812407,4.0,8.88,299.0
124,8.733067,8.428812,7.691524,7.363881,7.037417,6.705118,6.416985,6.184019,6.006719,5.831549,4.0,5.77,299.0
125,5.617123,5.547821,5.443357,5.375224,5.365924,5.31946,5.257329,5.19503,5.14086,5.080433,4.0,5.22,299.0
126,5.027134,4.966836,4.957536,4.911072,4.849941,4.840641,4.838342,4.790173,4.783745,4.727448,4.0,4.94,299.0
127,4.719148,4.71685,4.661553,4.608087,4.545956,4.492657,4.485319,4.384061,4.316762,4.264296,4.0,4.5,299.0
128,4.256163,4.253865,4.392896,4.661261,4.938963,5.166294,5.236371,5.240074,5.281941,5.338475,4.0,5.66,299.0
129,5.387344,5.488044,5.651577,5.819279,6.035607,6.150683,6.357382,6.571417,6.789118,7.015653,4.0,7.44,299.0
130,7.137357,7.444887,7.430597,7.36826,7.307,7.154704,7.136402,7.081105,7.124803,7.173672,4.0,7.6,299.0
131,7.276205,7.338908,7.342573,7.340312,7.338014,7.335715,7.333417,7.384117,7.530149,7.546521,4.0,7.83,299.0
132,7.499224,7.336057,7.265627,7.257327,7.308027,7.409894,7.420432,7.471132,7.421836,7.413536,4.0,7.83,299.0
133,7.466198,7.468939,7.466641,7.411344,7.402044,7.35558,7.391612,7.449147,7.497848,7.500513,4.0,7.88,299.0
134,7.498253,7.495954,7.44949,7.388358,7.432057,7.578089,7.693459,7.80116,7.864825,7.867566,4.0,8.33,299.0
135,7.919266,8.214461,8.736491,9.540352,10.121894,10.687761,11.389459,11.715799,12.285865,12.893566,4.0,13.93,299.0
136,13.438102,13.941638,14.43934,15.034205,14.905094,15.033786,15.195116,15.404187,15.675887,15.604432,4.0,15.87,299.0
137,15.439135,15.416999,15.273371,14.440829,14.064516,14.617192,14.041678,13.521005,12.929129,12.480073,4.0,12.77,299.0
138,12.329888,11.905347,10.986235,9.800562,8.626609,7.629693,6.921216,6.119439,5.905408,5.255751,4.0,5.38,299.0
139,4.92301,4.606617,4.559861,4.795318,4.931942,5.177495,5.670876,6.253313,6.481458,6.882729,4.0,7.83,299.0
140,7.438724,7.854652,7.868019,7.64751,7.341731,7.032042,6.694803,6.646686,6.525341,6.367772,4.0,6.66,299.0
141,6.267795,6.261777,6.28199,6.34172,6.489275,6.562542,6.570176,6.494245,6.439586,6.444513,4.0,6.94,299.0
142,6.613022,6.803049,6.956222,7.21252,7.504832,7.473582,7.529063,7.700883,8.024151,8.282459,4.0,8.66,299.0
143,8.335841,8.203133,8.273387,8.479534,8.589984,8.655862,8.753349,9.021825,9.613799,10.141599,5.0,10.66,299.0
144,10.613363,11.02233,11.340214,11.686246,12.02902,12.187835,12.112317,11.971952,11.720939,11.327898,5.0,10.88,299.0
145,10.736838,10.346637,10.04819,9.783194,9.294432,8.778145,8.332465,8.039137,7.745667,7.458148,5.0,7.44,299.0
146,7.100713,6.763236,6.550452,6.281476,6.08964,5.88348,5.647997,5.501422,5.267703,4.889656,5.0,5.05,299.0
147,4.597263,4.478815,4.598273,4.851883,5.04895,5.51503,5.921738,6.068494,6.074077,5.974943,5.0,6.16,299.0
148,5.83633,5.693272,5.68116,5.639515,5.620788,5.684656,5.761858,5.766188,5.712891,5.585224,5.0,5.83,299.0
149,5.566852,5.631059,5.763575,5.841048,5.844964,5.78103,5.715971,5.651785,5.652721,5.654298,5.0,5.94,299.0
0,12.49,12.47897,12.387533,12.269138,12.209286,12.720418,15.383402,15.566009,16.865563,16.456145,0.0,13.04,314.0
1,15.951605,15.796861,15.715992,15.512698,15.367519,15.16206,15.193591,15.398595,16.072919,16.521655,0.0,14.15,314.0
2,16.848224,16.833236,16.756265,16.269453,15.664833,14.992825,14.253501,13.400933,12.761636,12.25292,0.0,9.99,314.0
3,12.151346,11.892742,11.510066,11.174196,10.785634,10.383476,9.552352,9.136222,8.71492,8.371855,0.0,7.22,314.0
4,8.793825,9.408884,10.432334,11.164888,11.868347,12.393479,12.727216,13.344812,14.133864,14.806171,0.0,13.65,314.0
5,15.534452,15.922828,15.862144,15.944275,16.143334,16.015103,15.483116,15.380837,15.023728,14.813859,0.0,13.49,314.0
6,15.121425,15.220019,15.694028,16.297051,16.725099,16.943356,17.633797,18.34267,18.888503,19.480404,0.0,18.04,314.0
7,19.532025,18.954954,18.534489,17.28132,15.754225,15.663731,15.300703,14.221159,13.663229,12.91127,0.0,11.32,314.0
8,12.410245,11.53448,11.091115,10.446786,10.177199,9.302668,8.855154,8.483207,8.16746,8.135512,0.0,7.22,314.0
9,7.88985,7.460092,7.429011,7.574716,7.512804,7.831188,8.108451,8.427719,9.135614,9.208388,0.0,8.55,314.0
10,9.079717,8.780015,8.912945,9.330295,9.497894,9.698877,9.519394,9.382867,8.864071,8.442557,0.0,7.49,314.0
11,7.81758,7.283159,6.920049,7.054155,7.307227,7.836376,8.96452,10.0782,10.944956,10.950669,0.0,10.71,314.0
12,10.822528,11.746827,12.435892,12.686624,12.489356,12.369087,12.097485,11.762383,11.581448,11.626012,0.0,11.77,314.0
13,11.832409,12.413473,13.030704,13.991601,13.896668,13.720899,13.354798,13.535527,13.648092,13.698157,0.0,13.27,314.0
14,13.343056,12.887287,12.652851,13.161414,13.03398,12.715045,12.531442,12.358507,12.135238,12.016802,0.0,11.88,314.0
15,11.903867,12.20893,12.222496,12.115061,12.265291,12.059023,11.788755,11.606319,11.594883,11.221449,0.0,11.1,314.0
16,11.094512,11.190576,10.822642,10.697539,10.481937,9.997669,9.858733,9.582464,9.309029,9.178593,0.0,9.05,314.0
17,9.017658,8.683723,8.663786,8.77285,8.927248,8.888313,9.034044,8.72561,8.392674,8.373238,0.0,8.49,314.0
18,8.417802,8.520033,8.580431,8.628163,8.581894,7.996127,7.487691,6.566757,6.19382,6.021884,0.0,7.27,314.0
19,7.09361,7.270679,7.275077,7.533474,7.549206,7.489271,7.378835,7.370399,7.367464,7.261862,0.0,7.33,314.0
20,7.204926,7.095991,7.235055,7.299786,7.347351,7.346916,7.34398,7.236545,6.761444,6.575841,0.0,6.88,314.0
21,6.711571,6.924635,7.048367,7.100932,6.995997,6.930561,6.820126,6.606357,6.644754,6.748485,0.0,7.1,314.0
22,6.902216,7.432612,7.885011,8.122576,8.131142,8.280205,8.135938,8.066335,8.264732,8.845795,0.0,9.99,314.0
23,9.714192,10.51159,11.393154,12.327718,12.476286,12.945516,13.386581,13.160982,13.448043,14.139106,0.0,14.27,314.0
24,14.032175,13.802739,13.265805,12.228372,11.295103,10.604166,10.089897,9.381629,8.658693,8.921253,0.0,9.33,314.0
25,9.048819,9.308383,9.271448,9.368679,9.317078,9.310142,9.363206,9.728269,9.751335,10.061898,0.0,10.6,314.0
26,10.284463,10.720027,11.150258,11.540656,11.563723,12.785515,13.086248,13.20648,14.531418,15.074964,0.0,15.26,314.0
27,14.940344,14.671553,14.182097,13.947138,14.756509,15.439552,15.692264,15.863807,16.080349,16.508391,0.0,16.49,314.0
28,16.168437,16.300477,16.36452,16.263897,16.15294,16.296647,16.303691,16.302733,16.035777,16.020819,1.0,16.21,314.0
29,15.867862,15.649905,15.525947,15.26049,14.723368,14.267076,14.085451,13.702661,13.682202,13.576745,1.0,13.6,314.0
30,13.256789,12.614,12.416373,12.510081,12.620957,12.5695,12.355544,12.399585,12.402628,12.40167,1.0,12.88,314.0
31,12.503379,12.509755,12.555464,12.823839,12.836883,12.997425,13.471632,14.340006,15.181049,15.838092,1.0,16.6,314.0
32,16.204137,16.630845,17.29572,17.113601,16.840811,17.07835,16.943395,16.145942,16.458144,16.330523,1.0,16.54,314.0
33,16.162899,15.884609,15.505652,14.424199,13.854405,13.284781,13.25582,12.741533,12.703905,12.805614,1.0,13.1,314.0
34,12.707491,12.495701,12.480076,12.217787,11.666164,11.637203,11.225582,11.508786,12.308326,12.88587,1.0,13.71,314.0
35,13.276414,13.405958,13.363835,13.568543,13.578587,13.782961,14.00567,14.641043,15.634751,16.094463,1.0,16.65,314.0
36,16.227341,16.334551,16.027429,15.477974,14.777017,14.357558,13.721102,12.412649,11.094525,10.690728,1.0,10.32,314.0
37,9.945273,9.208315,8.70469,8.418398,8.342439,8.497146,8.080026,8.056566,7.951109,7.68332,1.0,8.1,314.0
38,7.663694,8.082733,8.419777,8.60232,8.609864,8.608907,8.187952,7.681995,7.30137,7.056579,1.0,7.49,314.0
39,7.04412,6.996496,6.783206,6.715248,6.396792,5.912669,5.24188,4.694088,4.70396,4.864168,1.0,5.0,314.0
40,4.566548,5.532159,6.736079,8.154261,9.44231,10.994053,11.871668,12.966099,13.020442,12.213165,1.0,11.82,314.0
41,11.584634,11.719349,11.798561,11.569357,11.202471,11.188263,11.774427,12.362385,13.200222,14.486508,1.0,15.26,314.0
42,15.158754,14.501243,13.94735,13.043578,10.87364,10.002859,9.686678,9.531133,9.427563,9.855896,1.0,11.38,314.0
43,11.351274,12.255749,12.972585,13.302293,13.452743,13.423958,13.278226,13.025153,12.332334,12.244996,1.0,12.6,314.0
44,12.84053,12.802173,12.542304,12.541609,12.559935,12.788655,12.9884,13.181131,13.367487,13.664914,1.0,13.04,314.0
45,13.542867,13.395421,13.238785,13.457634,13.549094,13.300927,12.875982,12.421397,11.980532,11.79858,1.0,11.05,314.0
46,11.646471,11.533851,12.094886,12.20989,12.389858,12.095355,11.810762,11.482681,11.306119,11.091109,1.0,10.27,314.0
47,10.98123,10.878646,10.605721,10.376958,10.265559,10.893837,11.064012,11.028308,10.929073,10.825633,1.0,9.88,314.0
48,10.721256,10.729594,10.002803,9.212503,8.570287,8.422358,8.426698,8.439639,8.876248,9.103375,1.0,8.44,314.0
0,5.984313,6.051777,6.283353,6.223111,6.183814,6.562208,7.059324,7.227622,7.174135,7.440549,0.0,6.99,355.0
1,7.600596,7.678123,7.479504,7.349757,7.493524,7.692586,7.660958,7.54511,7.111224,6.666804,0.0,7.72,355.0
2,6.118855,5.69654,5.545347,5.503104,5.594141,5.658915,5.651501,5.692308,5.776938,5.591123,0.0,5.77,355.0
